frequency,bigram/trigram
1,21 43 via
1,21 43
1,21 16 via
1,21 16
1,2018 tener mucha
1,2018 tener
1,20 via ypgwmokxgc
1,20 via dfk1urrwav
1,20 favs tweet
1,20 favs
1,20 50 via
1,20 50
1,19 via dfk1urrwav
1,19 16 via
1,19 16
1,19 12 via
1,19 12
1,18 via ypgwmokxgc
1,18 via dfk1urrwav
1,18 via dfk1ur0jcj
1,18 unfollowed day
1,18 unfollowed
1,18 25 via
1,18 25
1,18 24 via
1,18 24
1,18 17 via
1,18 17
1,18 16 15
1,18 16
1,18 12 via
1,18 12
1,17 via dfk1urrwav
1,17 via dfk1ur0jcj
1,17 grandes vamos
1,17 grandes
1,17 gb 21
1,17 gb
1,17 42 via
1,17 42
1,17 18 12
1,17 18
1,16 via dfk1ur0jcj
1,16 promoxvi keedsqbjbn
1,16 promoxvi
1,16 one person
1,16 one
1,16 horas seguir
1,16 horas
1,16 15 via
1,16 15
1,16 14 12
1,16 14
1,15 via dfk1ur0jcj
1,15 bestial
1,15 43 via
1,15 43
1,15 23 via
1,15 23
1,15 19 via
1,15 19
1,15 18 25
1,15 18
1,15 17 42
1,15 17
1,15 15 unfollowed
1,15 15
1,15 14 via
1,15 14
1,14 via dfk1urrwav
1,14 29 via
1,14 29
1,14 26 via
1,14 26
1,14 22 via
1,14 22
1,14 20 50
1,14 20
1,14 15 via
1,14 15
1,14 12 via
1,14 12
1,13 via dfk1ur0jcj
1,13 rascas celebrar
1,13 rascas
1,13 one person
1,13 one
1,13 22 12
1,13 22
1,13 18 via
1,13 18
1,13 15 unfollowed
1,13 15
1,13 12 via
1,13 12
1,12 via dfk1urrwav
1,12 45
1,12 24 unfollowed
1,12 24
1,12 23 via
1,12 23
1,12 22 via
1,12 22
1,12 21 via
1,12 21
1,12 19 via
1,12 19
1,12 15 via
1,12 15
1,113 peas
1,113 diputados 113
1,113 diputados
1,10joseantonio10 demenciand0 vamos
1,10joseantonio10 demenciand0
1,06 examen pasar
1,06 examen
1,05 matemáticas jajajajaja
1,05 matemáticas
1,05 jajajajaja
1,01 física 05
1,01 física
