tweet,tweet_tokenized
Es difícil no pensar que en cualquier momento me pueden robar 😭,"['difícil', 'pensar', 'cualquier', 'momento', 'pueden', 'robar']"
"""Gracias a Dios"" a veces se usa como muletilla.","['gracias', 'dios', 'veces', 'usa', 'muletilla']"
#Mexico,['mexico']
La libertad no es absoluta. Todo tiene un límite y siempre es cuando algo comienza a hacerle daño a los demás.,"['libertad', 'absoluta', 'límite', 'siempre', 'comienza', 'hacerle', 'daño', 'demás']"
"@Leonervis go get your coffee, ami!","['leonervis', 'go', 'get', 'your', 'coffee', 'ami']"
Mi día no comienza si no me he tomado un café con leche. Pequeño instante de felicidad diario. Que no te falte el tuyo :),"['día', 'comienza', 'si', 'tomado', 'café', 'leche', 'pequeño', 'instante', 'felicidad', 'diario', 'falte']"
"@LuisCarlos Forrest Gump, Legally Blond, Maid in Manhattan, Rocky...","['luiscarlos', 'forrest', 'gump', 'legally', 'blond', 'maid', 'in', 'manhattan', 'rocky']"
@nstrappazzonc Caffe corretto,"['nstrappazzonc', 'caffe', 'corretto']"
"""¡Pero es que sin falacia no puede haber debate!""   (no es así, pero esto salió de chiste en una de esas conversas con @eversalazar y Pamela 😂😂)   #NoMeVengasConTuFalacia #LaFalaciadelEspantapajaros","['¡pero', 'falacia', 'puede', 'haber', 'debate', 'así', 'salió', 'chiste', 'conversas', 'eversalazar', 'pamela', '😂😂', 'nomevengascontufalacia', 'lafalaciadelespantapajaros']"
"@diogelis @MaisdulinY @GEDV86 @nigerbladimir @ClavelRangel @oscarfmurillo @mramirezcabello @Jhoalys @arevalobravo @PableOstos @MarcosDavidV @suarezmleo @Leonervis ❤️Feliz día, Dio! y bendiciones para la nena que viene en camino!","['diogelis', 'maisduliny', 'gedv', 'nigerbladimir', 'clavelrangel', 'oscarfmurillo', 'mramirezcabello', 'jhoalys', 'arevalobravo', 'pableostos', 'marcosdavidv', 'suarezmleo', 'leonervis', '❤️feliz', 'día', 'dio', 'bendiciones', 'nena', 'viene', 'camino']"
@eversalazar ¿ver toda la temporada de Dark hoy mismo?,"['eversalazar', '¿ver', 'toda', 'temporada', 'dark', 'hoy', 'mismo']"
"@stefania_pino @daliabottini @eversalazar Jajajaja yo soy igual, pienso mucho antes de maquillarme los ojos porque eso implica toda una rutina después, como indica Dalia 😂 saludos!!","['stefania', 'pino', 'daliabottini', 'eversalazar', 'jajajaja', 'igual', 'pienso', 'maquillarme', 'ojos', 'implica', 'toda', 'rutina', 'después', 'indica', 'dalia', 'saludos']"
"Y aprovechando, corran a ver el canal de @MinuteEarth en Tiktok. Diferencia entre Leopardo y Jaguar   https://t.co/gmmaPkDc4c  🐆","['aprovechando', 'corran', 'ver', 'canal', 'minuteearth', 'tiktok', 'diferencia', 'leopardo', 'jaguar']"
"""Ya va, ya va... ¿cómo es eso? ¿el maquillaje no se quita con jabón? ¿tienes que usar otra cosa? Mira pues...""  Conversaciones con @eversalazar  Creo que voy a tuitear más de esto..","['va', 'va', '¿cómo', '¿el', 'maquillaje', 'quita', 'jabón', '¿tienes', 'usar', 'cosa', 'mira', 'pues', 'conversaciones', 'eversalazar', 'creo', 'voy', 'tuitear']"
"So... this is happening: Hay gente pidiendo reemplazar los monumentos de los Confederados en Louisiana, EEUU, por monumentos de @britneyspears   https://t.co/XMF4sbjo9j","['so', 'this', 'is', 'happening', 'gente', 'pidiendo', 'reemplazar', 'monumentos', 'confederados', 'louisiana', 'eeuu', 'monumentos', 'britneyspears']"
Yo,[]
"#Pzo #5Jun Desde las 2AM están sin luz en parte de Alta Vista Norte, después que explotara un transformador. Vecinos reportan que 14 horas después, sigue el blackout y no tienen información de cuándo resolverán la falla @CORPOELECinfo","['pzo', 'jun', 'am', 'luz', 'parte', 'alta', 'vista', 'norte', 'después', 'explotara', 'transformador', 'vecinos', 'reportan', 'horas', 'después', 'sigue', 'blackout', 'información', 'cuándo', 'resolverán', 'falla', 'corpoelecinfo']"
@eversalazar @MinuteEarth JAJA,"['eversalazar', 'minuteearth', 'jaja']"
"¿Se pueden hacer videos educativos en Tik tok? Se pueden hacer videos educativos en Tik Tok, miren este de @minuteearth @eversalazar  https://t.co/RWWa32ai1b","['¿se', 'pueden', 'hacer', 'videos', 'educativos', 'tik', 'tok', 'pueden', 'hacer', 'videos', 'educativos', 'tik', 'tok', 'miren', 'minuteearth', 'eversalazar']"
BBC News Mundo - Coronavirus | Los bebés nacidos por gestación subrogada varados en un hotel en Ucrania  https://t.co/HGQyuYA5sS,"['bbc', 'news', 'mundo', 'coronavirus', 'bebés', 'nacidos', 'gestación', 'subrogada', 'varados', 'hotel', 'ucrania']"
@cadula yo leí sobre un experimento en la Universidad de Oxford que podría tener resultados en septiembre. Esperemos un milagro!,"['cadula', 'leí', 'experimento', 'universidad', 'oxford', 'podría', 'tener', 'resultados', 'septiembre', 'esperemos', 'milagro']"
"Pero la OMS refuerza alertas de una nueva oleda de casos en otoño. Esperemos que antes de eso ya exista la vacuna y podamos volver, de verdad, a la normalidad.   Mis condolencias a todos los que hayan perdido un familiar en esta horrible pandemia que parece no tener fin.","['oms', 'refuerza', 'alertas', 'nueva', 'oleda', 'casos', 'otoño', 'esperemos', 'exista', 'vacuna', 'podamos', 'volver', 'verdad', 'normalidad', 'condolencias', 'perdido', 'familiar', 'horrible', 'pandemia', 'parece', 'tener', 'fin']"
"Cantidad limitada de clientes en tiendas, ir de compras sin poder probarse la ropa que elegiste. El gel antibacterial está por todas partes. En los restaurantes no se podrán sentar en la misma mesa personas que no vivan juntas. Habrá mayor flexibilidad a partir del 3 de junio...","['cantidad', 'limitada', 'clientes', 'tiendas', 'ir', 'compras', 'poder', 'probarse', 'ropa', 'elegiste', 'gel', 'antibacterial', 'todas', 'partes', 'restaurantes', 'podrán', 'sentar', 'misma', 'mesa', 'personas', 'vivan', 'juntas', 'mayor', 'flexibilidad', 'partir', 'junio']"
"Comienza la flexibilización de medidas después de dos meses de confinamimento en Italia por el Covid-19.  La nueva normalidad incluye usar mascarillas y guantes obligatoriamente, distancia de al menos 1 metro entre las personas, horarios reducidos del transporte público...","['comienza', 'flexibilización', 'medidas', 'después', 'dos', 'meses', 'confinamimento', 'italia', 'covid', 'nueva', 'normalidad', 'incluye', 'usar', 'mascarillas', 'guantes', 'obligatoriamente', 'distancia', 'menos', 'metro', 'personas', 'horarios', 'reducidos', 'transporte', 'público']"
"Veneto, Zaia: ""Dati incoraggianti"". ""Pronte nostre linee guida: vera autonomia""  https://t.co/37d8dlfrls vía @RaiNews","['veneto', 'zaia', 'dati', 'incoraggianti', 'pronte', 'nostre', 'linee', 'guida', 'vera', 'autonomia', 'vía', 'rainews']"
Italia reabrirá el 3 de junio sus fronteras con la UE sin necesidad de cuarentena  https://t.co/gLxyUmaEr5 vía @el_pais,"['italia', 'reabrirá', 'junio', 'fronteras', 'ue', 'necesidad', 'cuarentena', 'vía', 'pais']"
"La escasez de gasolina en un país petrolero es una humillación para todos.  A las personas con alguna condición médica les piden justificativo para comprobar que no puedan hacer fila. Igualmente los ponen a hacer la cola, ""pero menos larga"", para NADA.   #PuertoOrdazSinGasolina","['escasez', 'gasolina', 'país', 'petrolero', 'humillación', 'personas', 'alguna', 'condición', 'médica', 'piden', 'justificativo', 'comprobar', 'puedan', 'hacer', 'fila', 'igualmente', 'ponen', 'hacer', 'cola', 'menos', 'larga', 'puertoordazsingasolina']"
"A eso de las 10:30AM, depués de hacer fila desde las 4AM en adelante, al resto les dijeron que no había más gasolina. Les pidieron dejar sus datos pues serían contactados ""en el trascurso de la semana que viene"" para surtirles.  Hoy es miércoles y no han llamado.","['am', 'depués', 'hacer', 'fila', 'am', 'adelante', 'resto', 'dijeron', 'gasolina', 'pidieron', 'dejar', 'datos', 'pues', 'contactados', 'trascurso', 'semana', 'viene', 'surtirles', 'hoy', 'miércoles', 'llamado']"
"Se supone que esa cola da prioridad de echar gasolina a quienes, por condiciones de salud, no pueden hacer fila tanto tiempo. Dejan el carro estacionado en la av. Guayana para hacer la cola a pie. Pero el viernes pasado, de 50, solo atendieron a 15 personas.","['supone', 'cola', 'da', 'prioridad', 'echar', 'gasolina', 'condiciones', 'salud', 'pueden', 'hacer', 'fila', 'tiempo', 'dejan', 'carro', 'estacionado', 'av', 'guayana', 'hacer', 'cola', 'pie', 'viernes', 'pasado', 'solo', 'atendieron', 'personas']"
"#PuertoOrdaz #VenezuelaSinGasolina HILO: El viernes pasado (8 mayo) las personas que estaban en la cola de la bomba del aeropuerto, como ""casos médicos"", no pudieron echar gasolina. La fila empezó en la madrugada, les dijeron que atenderían a 50 carros, con 20lts de combustible","['puertoordaz', 'venezuelasingasolina', 'hilo', 'viernes', 'pasado', 'mayo', 'personas', 'cola', 'bomba', 'aeropuerto', 'casos', 'médicos', 'pudieron', 'echar', 'gasolina', 'fila', 'empezó', 'madrugada', 'dijeron', 'atenderían', 'carros', 'lts', 'combustible']"
"Trump alla giornalista di origine asiatica: ""Chiedilo alla Cina"" e interrompe la conferenza stampa  https://t.co/nL71O48VYz vía @RaiNews","['trump', 'alla', 'giornalista', 'di', 'origine', 'asiatica', 'chiedilo', 'alla', 'cina', 'interrompe', 'conferenza', 'stampa', 'vía', 'rainews']"
"From Maternity Ward to Cemetery, a Morning of Murder in Afghanistan  https://t.co/B1IrClvLh7","['from', 'maternity', 'ward', 'to', 'cemetery', 'morning', 'of', 'murder', 'in', 'afghanistan']"
No me acostumbro a tener que usar mascarilla siempre para poder salir :(,"['acostumbro', 'tener', 'usar', 'mascarilla', 'siempre', 'poder', 'salir']"
"Acabo de leer que Seinfeld estará en @netflix en 2021. Es la mejor noticia que he tenido en mucho tiempo. Ps: RIP Jerry Stiller, our beloved Frank Costanza, an actor who gave us a million laughs 🙏✌","['acabo', 'leer', 'seinfeld', 'netflix', 'mejor', 'noticia', 'tiempo', 'ps', 'rip', 'jerry', 'stiller', 'our', 'beloved', 'frank', 'costanza', 'an', 'actor', 'who', 'gave', 'us', 'million', 'laughs', '🙏✌']"
"Coronavirus, calo sostanziale nelle curve dei contagi. Ma oggi 236 morti, piu di ieri  https://t.co/EYQue8ZROP vía @RaiNews","['coronavirus', 'calo', 'sostanziale', 'nelle', 'curve', 'dei', 'contagi', 'ma', 'oggi', 'morti', 'piu', 'di', 'ieri', 'vía', 'rainews']"
@NetflixLAT 😓😴,"['netflixlat', '😓😴']"
"@lorebornacelly Jijiji ""ojo es sólo un consejo""","['lorebornacelly', 'jijiji', 'ojo', 'sólo', 'consejo']"
"Parte de normalizar el acoso sexual es normalizar el silencio. Es importante dar a conocer los mecanismos disponibles para denunciar este tipo de delitos en las instituciones, y si no los hay, crearlos o mejorarlos. Que los estudiantes no se sientan solos. #UniSinAcoso","['parte', 'normalizar', 'acoso', 'sexual', 'normalizar', 'silencio', 'importante', 'dar', 'conocer', 'mecanismos', 'disponibles', 'denunciar', 'tipo', 'delitos', 'instituciones', 'si', 'crearlos', 'mejorarlos', 'estudiantes', 'sientan', 'solos', 'unisinacoso']"
"@oliverggl @GEDV86 @oscarfmurillo JAJA una campaña de intriga para el hilo de Germán! Me acuerdo de esos días... Saludos, queridos!","['oliverggl', 'gedv', 'oscarfmurillo', 'jaja', 'campaña', 'intriga', 'hilo', 'germán', 'acuerdo', 'días', 'saludos', 'queridos']"
"Me pongo en el lugar de las estudiantes víctimas de acoso y me da escalofríos. Admiro su valentía por denunciar lo que vivieron. No están solas ¡Fuerza!  Quienes aún pasan por eso, ánimo, denuncien a tiempo para que haya justicia y que no se siga repitiendo #UniSinAcoso","['pongo', 'lugar', 'estudiantes', 'víctimas', 'acoso', 'da', 'escalofríos', 'admiro', 'valentía', 'denunciar', 'vivieron', 'solas', '¡fuerza', 'aún', 'pasan', 'ánimo', 'denuncien', 'tiempo', 'justicia', 'siga', 'repitiendo', 'unisinacoso']"
"#AcosarEsDelito #UniSinAcoso: NO eres culpable de la actitud de un acosador, no sientas vergüenza o culpa. Tu silencio forma parte del ciclo de violencia. No estás sola, busca ayuda, puedes recibir asistencia bajo la protección de tu identidad. Denuncia.  https://t.co/RGCwuVWzAM","['acosaresdelito', 'unisinacoso', 'culpable', 'actitud', 'acosador', 'sientas', 'vergüenza', 'culpa', 'silencio', 'forma', 'parte', 'ciclo', 'violencia', 'sola', 'busca', 'ayuda', 'puedes', 'recibir', 'asistencia', 'bajo', 'protección', 'identidad', 'denuncia']"
"#AcosarEsDelito #UniSinAcoso: Muchas hemos recibido acoso sexual por mensajes de texto Whatsapp, redes sociales, es importante que no borres esas pruebas. Es normal sentir miedo al recibir esa información, y el miedo puede impulsarte a borrar las pruebas.","['acosaresdelito', 'unisinacoso', 'muchas', 'recibido', 'acoso', 'sexual', 'mensajes', 'texto', 'whatsapp', 'redes', 'sociales', 'importante', 'borres', 'pruebas', 'normal', 'sentir', 'miedo', 'recibir', 'información', 'miedo', 'puede', 'impulsarte', 'borrar', 'pruebas']"
"#AcosarEsDelito #UniSinAcoso: para que se configure el delito de acoso no se requiere que se consume un acto sexual, si no a cualquier tipo de SOLICITUD cuyo objetivo este relacionado con la satisfacción del deseo sexual del acosador","['acosaresdelito', 'unisinacoso', 'configure', 'delito', 'acoso', 'requiere', 'consume', 'acto', 'sexual', 'si', 'cualquier', 'tipo', 'solicitud', 'cuyo', 'objetivo', 'relacionado', 'satisfacción', 'deseo', 'sexual', 'acosador']"
"#AcosarEsDelito #UniSinAcoso: por amenaza puedes entender: la promesa de causarte daño puede ser físico o relacionado a tu desempeño laboral o académico. Una expectativa legítima en el caso docente es: aprobar una materia, ser promovida de curso, consignación de notas a tiempo...  https://t.co/CVd4ExXMLe","['acosaresdelito', 'unisinacoso', 'amenaza', 'puedes', 'entender', 'promesa', 'causarte', 'daño', 'puede', 'ser', 'físico', 'relacionado', 'desempeño', 'laboral', 'académico', 'expectativa', 'legítima', 'caso', 'docente', 'aprobar', 'materia', 'ser', 'promovida', 'curso', 'consignación', 'notas', 'tiempo']"
"#AcosarEsDelito #UniSinAcoso: para configurar el delito no basta que se haga la solicitud de contenido sexual, ésta debe estar acompañada de una amenaza ¿Sabes qué es una amenaza?","['acosaresdelito', 'unisinacoso', 'configurar', 'delito', 'basta', 'haga', 'solicitud', 'contenido', 'sexual', 'ésta', 'debe', 'acompañada', 'amenaza', '¿sabes', 'amenaza']"
#AcosarEsDelito #UniSinAcoso: (cont. art. 15) L.O.S.D.M.V.L.V. : ...y con la amenaza expresa o tácita de causarle a la mujer un daño relacionado con las legítimas expectativas que ésta puedatener en el ámbito de dicha relación.,"['acosaresdelito', 'unisinacoso', 'cont', 'art', 'amenaza', 'expresa', 'tácita', 'causarle', 'mujer', 'daño', 'relacionado', 'legítimas', 'expectativas', 'ésta', 'puedatener', 'ámbito', 'dicha', 'relación']"
"#AcosarEsDelito #UniSinAcoso: L.O.S.D.M.V.L.V. Acoso Sexual Art 15: Procurar cualq. tipo d acercamiento sexual no deseado que realice un hombre prevaliéndose d una situación de superioridad laboral, docente o análoga o con ocasión de relaciones derivadas del ejercicio profesional","['acosaresdelito', 'unisinacoso', 'acoso', 'sexual', 'art', 'procurar', 'cualq', 'tipo', 'acercamiento', 'sexual', 'deseado', 'realice', 'hombre', 'prevaliéndose', 'situación', 'superioridad', 'laboral', 'docente', 'análoga', 'ocasión', 'relaciones', 'derivadas', 'ejercicio', 'profesional']"
"#AcosarEsDelito #UniSinAcoso: el acoso es un delito estipulado en la Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia. Se ha normalizado el comportamiento o acercamiento sexual no deseado en las relaciones de superioridad. No es normal, es delito.  https://t.co/M6pDf58oBk","['acosaresdelito', 'unisinacoso', 'acoso', 'delito', 'estipulado', 'ley', 'orgánica', 'derecho', 'mujeres', 'vida', 'libre', 'violencia', 'normalizado', 'comportamiento', 'acercamiento', 'sexual', 'deseado', 'relaciones', 'superioridad', 'normal', 'delito']"
"BBC News Mundo - Coronavirus en Italia: cuánto perdió la economía en el primer mes de encierro (y las medidas ""sin precedentes"" para recuperarla)  https://t.co/KMwuz23kqS","['bbc', 'news', 'mundo', 'coronavirus', 'italia', 'cuánto', 'perdió', 'economía', 'primer', 'mes', 'encierro', 'medidas', 'precedentes', 'recuperarla']"
"Conte: «Le misure funzionano, non vanifichiamole». E insiste: «Servono Eurobond subito»    https://t.co/OViswpHGlu","['conte', '«le', 'misure', 'funzionano', 'non', 'vanifichiamole»', 'insiste', '«servono', 'eurobond', 'subito»']"
"¿Quiénes son los hombres que aparecen bailando con un ataúd? Comparto esta nota de la BBC sobre este particular servicio para hacer los funerales alegres en Ghana, África.    https://t.co/yEKg5sfYoU","['¿quiénes', 'hombres', 'aparecen', 'bailando', 'ataúd', 'comparto', 'nota', 'bbc', 'particular', 'servicio', 'hacer', 'funerales', 'alegres', 'ghana', 'áfrica']"
@Dcandelas69 Dichoso,"['dcandelas', 'dichoso']"
Quiero comerme una arepa con queso blanco 😭,"['quiero', 'comerme', 'arepa', 'queso', 'blanco']"
@k0q cuidate!,['cuidate']
ah ok,"['ah', 'ok']"
¿Es moral mantener intactas las sanciones internacionales en medio de la pandemia?  https://t.co/9hNhyLtI7v vía @el_pais,"['¿es', 'moral', 'mantener', 'intactas', 'sanciones', 'internacionales', 'medio', 'pandemia', 'vía', 'pais']"
@Leonervis Confirmo.,"['leonervis', 'confirmo']"
"Darvinson es periodista venezolano, fue detenido de forma violenta y arbitraria por las Faes el 22 de marzo por hacer su trabajo  #InformarNoEsDelito #LiberenADarvinson  https://t.co/Y4ml0pNA5A","['darvinson', 'periodista', 'venezolano', 'detenido', 'forma', 'violenta', 'arbitraria', 'faes', 'marzo', 'hacer', 'trabajo', 'informarnoesdelito', 'liberenadarvinson']"
