,word,count
798,cayó,1
799,conexión,1
800,minuto,1
801,ritmo,1
802,diferente,1
803,cuadra,2
804,perfecto,2
805,justo,1
806,haciendo,2
807,pedazos,1
808,mainstage,2
809,cierra,1
810,set,3
811,show,2
812,mandando,1
813,borroso,1
814,escucha,1
815,terminar,1
816,festival,1
817,guettate,1
818,pasaste,1
819,temazo,2
820,tras,1
821,davidguetta,1
822,hacernos,1
823,disfrutar,1
824,ultra,3
825,sigue,1
826,tumbar,1
827,miami,1
828,acabe,1
829,johanrojas,1
830,legenda,1
831,pienso,1
832,tuitear,2
833,concentró,1
834,olvido,1
835,mundo,1
836,bestiales,1
837,viva,1
838,electronica,1
839,imagínense,1
840,cierre,1
841,ser,6
842,épico,1
843,viera,1
844,imagen,1
845,jesucristo,1
846,don,1
847,you,27
848,worry,1
849,child,1
850,faltó,1
851,angello,1
852,bestias,1
853,axwell,1
854,amp,1
855,ingrosso,1
856,hardwell,2
857,tumba,1
858,pasooooo,1
859,parte,2
860,bestial,3
861,suena,1
862,duden,2
863,descargo,1
864,fucking,4
865,canal,1
866,reuniones,1
867,saber,1
868,cancelan,1
869,terminas,1
870,viendo,1
871,motivacionesf,2
872,gritar,1
873,sacar,2
874,estrés,1
875,cuerpo,1
876,steve,1
877,aoki,1
878,comienza,1
879,armin,1
880,buuren,1
881,ucab,3
882,logre,1
883,ustedes,2
884,daban,1
885,favorito,1
886,superó,1
887,suárez,4
888,aparece,1
889,importantes,1
890,transmisión,3
891,giraltpablo,3
892,alex,6
893,candal,4
894,jpvarsky,1
895,pre,2
896,clasico,1
897,ratas,1
898,voy,11
899,segunda,1
900,buenos,2
901,maneras,1
902,humillar,1
903,haciéndole,1
904,caño,1
905,vane,2
906,éxito,3
907,vanejimenezp,1
908,tí🙏🔜,1
909,quiera,2
910,excelente,6
911,mariangel,1
912,rosangel,1
913,lima,1
914,heyiscamilarl,1
915,repetir,2
916,mérito,1
917,sub,1
918,todavía,2
919,mamaguevas,1
920,pruebas,1
921,admisión,1
922,ladillado,1
923,llegue,1
924,joda,1
925,chama,2
926,cevaz,1
927,sebin,1
928,lleve,1
929,ledezma,1
930,demuestra,1
931,desespero,1
932,llama,1
933,dice,2
934,panaaaa,1
935,quita,3
936,clasificamos,1
937,gelmin,1
938,ribas,1
939,gooooooool,1
940,mamaguevoooos,1
941,vamooooos,1
942,futboltotaldirectv,2
943,persona,1
944,normal,1
945,malo,3
946,trabajo,2
947,debería,2
948,afectar,1
949,personal,1
950,veo,2
951,cr,2
952,goleada,1
953,atleti,1
954,predicciones,1
955,mayoría,1
956,casos,1
957,cumplen,1
958,jsalmasi,1
959,digalo,1
960,segundo,1
961,definición,1
962,perfecta,1
963,mrk,3
964,neymar,4
965,maldiciooooon,1
966,ganó,2
967,cólombia,1
968,preguntan,1
969,notas,1
970,jajajajajaajajajajajajajajajsdasldjaaj,2
971,adoptad,1
972,¿se,1
973,imaginan,1
974,miss,4
975,usa,1
976,emoción,1
977,espiche,1
978,teta,1
979,dudes,1
980,mariiads,1
981,quizás,1
982,labia,1
983,interés,1
984,hablando,1
985,serio,1
986,familia,1
987,maduro,1
988,migbelis,2
989,pasaba,2
990,respuesta,1
991,nitanpicara,1
992,xd,1
993,chavezcandanga,1
994,vestido,1
995,maldicioooooooooooooooooooon,1
996,siguiente,1
997,coñoooooo,1
998,clave,1
999,universo,1
1000,preguntas,1
1001,argentina,3
1002,querían,1
1003,sufrir,1
1004,lleva,1
1005,llegó,1
1006,idoloroyce,1
1007,nathy,1
1008,bella,1
1009,corona,1
1010,entregar,1
1011,venezolana,2
1012,venezolanas,1
1013,bellas,1
1014,subalinka,1
1015,gripe,1
1016,poder,1
1017,gochos,1
1018,freire,1
1019,saldra,1
1020,pichar,1
1021,johan,1
1022,inings,1
1023,picheos,1
1024,faltaba,1
1025,parecia,1
1026,mano,2
1027,fcbarcelona,3
1028,ideal,1
1029,luis,3
1030,henrrique,1
1031,visca,2
1032,barça,3
1033,partetegalleta,3
1034,magallanes,1
1035,estadio,1
1036,cantando,1
1037,mamaguevo,1
1038,arbeloa,1
1039,directvsports,1
1040,muchas,1
1041,ami,1
1042,importa,3
1043,mcdonalds,1
1044,papas,1
1045,yucas,1
1046,aerepas,1
1047,despierten,1
1048,yaaaaaaaaaaaaaaaaaaaaaa,1
1049,duele,1
1050,rodilla,1
1051,itsalbaa,1
1052,tlf,1
1053,siganme,1
1054,ig,2
1055,jorge,4
1056,vilo,2
1057,activa,1
1058,cupo,1
1059,electrónico,1
1060,kitsnagla,4
1061,¿que,1
1062,fecha,1
1063,valeriecldr,3
1064,dm,3
1065,unfollow,2
1066,divos,3
1067,dejaron,2
1068,usan,2
1069,listas,3
1070,leer,1
1071,tweets,2
1072,frió,1
1073,jajajajhsjhshsjh,1
1074,papi,1
1075,edificio,2
1076,vibran,2
1077,ah,4
1078,pagina,1
1079,conocer,1
1080,spam,2
1081,manda,1
1082,conectémonos,2
1083,badoo,4
1084,llegado,1
1085,último,1
1086,gay,1
1087,vive,1
1088,quinta,1
1089,llamado,1
1090,carlos,1
1091,dar,1
1092,¿y,3
1093,favs,2
1094,paso,2
1095,siemprecaraquista,1
1096,necesitamos,1
1097,gerencia,2
1098,avilayzerparenuncienya,1
1099,ávila,1
1100,zerpa,1
1101,lograremos,1
1102,loscaraquistasexigimosnuevagerencia,1
1103,cbbc,4
1104,lineup,2
1105,venevision,2
1106,siemprecaracaquista,1
1107,alerod,1
1108,germancartaya,1
1109,lanze,1
1110,negrin,1
1111,mejoró,1
1112,temporada,1
1113,watanabe,1
1114,lanzarle,1
1115,cardenales,1
1116,recuperó,1
1117,miguel,1
1118,socolovich,1
1119,ingresa,1
1120,roster,1
1121,jesús,1
1122,aguilar,1
1123,jqoriginal,1
1124,tiburones,2
1125,net,1
1126,atilanohidalgo,1
1127,animación,1
1128,diciembre,4
1129,emedemanu,1
1130,peerezesthefany,1
1131,oyesoyelsa,1
1132,tardes,1
1133,leemos,1
1134,ladille,1
1135,iamyahs,1
1136,deynac,1
1137,snap,1
1138,vengo,2
1139,ladisgm,1
1140,castigada,1
1141,luz,2
1142,propia,1
1143,incómoda,1
1144,oscuridad,1
1145,ganar,1
1146,lphm,1
1147,ambiente,1
1148,habia,1
1149,aburrido,1
1150,curdos,1
1151,corrector,2
1152,isaacjaimesdb,1
1153,pianista,2
1154,cursos,1
1155,pongo,2
1156,añoooo,1
1157,comer,1
1158,hallaca,3
1159,raro,1
1160,twitter,5
1161,bañar,1
1162,gord,2
1163,vag,2
1164,android,1
1165,pensé,1
1166,hackeado,1
1167,bob,1
1168,abreu,1
1169,quedara,2
1170,grabado,1
1171,caracas,2
1172,gonzález,2
1173,home,1
1174,run,1
1175,nojodaaaaaaaaaa,1
1176,papa,1
1177,resaca,1
1178,ojeras,1
1179,pasen,1
1180,ron,3
1181,activan,1
1182,iunamadridista,1
1183,navidad,4
1184,bb,1
1185,regalenme,1
1186,tocado,1
1187,gordo,2
1188,lotería,1
1189,papá,1
1190,noel,1
1191,engordado,1
1192,kilos,1
1193,¿quieres,1
1194,toque,1
1195,medicenbecha,3
1196,amigos🎄,1
1197,olvidaron,2
1198,tuiteros,1
1199,instagram,2
1200,quito,1
1201,seguidores,1
1202,clasificar,1
1203,futboltotaldirectvbarcelona,1
1204,futboltotaldirectvpedrosi,1
1205,delantero,1
1206,soluciones,1
1207,futboltotaldirectvcandal,1
1208,aporta,1
1209,programa,1
1210,humberto,1
1211,partidos,1
1212,futboltotaldirectvgiraltsi,1
1213,kidke,1
1214,clasificación,1
1215,manos,1
1216,gooooool,1
1217,robar,1
1218,ayuda,1
1219,carro,1
1220,inseguridad,1
1221,robaron,1
1222,calladas,1
1223,mente,1
1224,ruidosa,1
1225,examen,1
1226,saco,1
1227,mes,1
1228,asco,1
1229,santo,1
1230,ando,1
1231,usando,1
1232,celosaa,2
1233,saque,1
1234,física,1
1235,matemáticas,1
1236,acá,2
1237,sudamericano,1
1238,grupos,1
1239,complicados,1
1240,ituiteroloco,2
1241,podemos,1
1242,tercero,1
1243,ganarle,1
1244,uruguay,1
1245,paraguay,1
1246,jamaica,1
1247,tocó,1
1248,grupo,3
1249,intermedio,1
1250,sufre,1
1251,vacila,1
1252,camina,1
1253,tocar,1
1254,ajuro,1
1255,sorteo,1
1256,copa,1
1257,américa,1
1258,comentarios,1
1259,jesuscdb,1
1260,verla,1
1261,pasteleros,1
1262,ganen,1
1263,pierdan,1
1264,dejar,2
1265,sola,1
1266,rusia,1
1267,constancia,1
1268,apoyar,1
1269,muchacho,1
1270,futboltotaldirectvvenezuelasi,1
1271,libre,1
1272,cambian,1
1273,duglasalexis,1
1274,ganará,1
1275,demenciand,4
1276,transmisiones,1
1277,tves,3
1278,tvesaldia,2
1279,interesantes,1
1280,series,1
1281,mundiales,1
1282,viernes,4
1283,libres,4
1284,perderse,1
1285,annabelle,1
1286,jashshgghshs,1
1287,fuuckhaters,1
1288,missvzla,1
1289,jajajajajajsjsjs,1
1290,comienzo,2
1291,vzla,1
1292,sthefanii,1
1293,holo,1
1294,andar,1
1295,locos,1
1296,falsos,2
1297,fifa,2
1298,iunabelieber,1
1299,jorgue,1
1300,escribe,1
1301,nombre,1
1302,penal,1
1303,unfollowed,26
1304,in,26
1305,the,26
1306,last,26
1307,day,26
1308,thank,26
1309,app,26
1310,spabon,1
1311,comerme,1
1312,prima,1
1313,naziitahenana,1
1314,cumpleaños,1
1315,pásala,1
1316,deseo,1
1317,besos,1
1318,mamaguevaseas,1
1319,ready,1
1320,pa,2
1321,arriesgas,1
1322,pienses,1
1323,ganaras,1
1324,papelitos,1
1325,traen,1
1326,telf,1
1327,nuevos,1
1328,crear,1
1329,descargaron,1
1330,gb,2
1331,últimos,2
1332,sagrados,1
1333,fondo,1
1334,botella,1
1335,acaba,1
1336,fvf,2
1337,mandar,1
1338,directo,2
1339,hagan,2
1340,lejos,1
1341,entonces,1
1342,tocara,1
1343,espn,1
1344,play,3
1345,posible,1
1346,anuncié,1
1347,diferido,1
1348,avanzar,1
1349,retrocediendo,1
1350,arellanocfc,1
1351,confirmen,1
1352,pasara,1
1353,esperamos,1
1354,gestión,1
1355,despertarse,1
1356,uf,1
1357,pudo,1
1358,venga,1
1359,dejan,1
1360,ultima,1
1361,ejemplo,1
1362,manchester,1
1363,united,1
1364,pierda,1
1365,anahirsitaa,2
1366,alegra,1
1367,fino,1
1368,llegar,1
1369,futbolero,1
1370,tuitazo,1
1371,exagerada,1
1372,iquedrogado,1
1373,encuesta,2
1374,¿cual,1
1375,red,1
1376,social,1
1377,presta,1
1378,pornografía,1
1379,facebook,1
1380,¡respondan,1
1381,enseñó,1
1382,ialeeah,1
1383,trata,2
1384,bonito,1
1385,¿es,1
1386,fav,1
1387,falso,1
1388,hablo,1
1389,piquen,1
1390,yormanjhosue,2
1391,seguidas,1
1392,digo,1
1393,suspensión,2
1394,fichajes,1
1395,apelar,1
1396,tas,1
1397,puta,2
1398,jodido,1
1399,ningún,1
1400,medicenjavi,1
1401,bale,1
1402,berga,1
1403,bida,2
1404,peo,1
1405,maferdelrey,1
1406,jahsjhsshskshhsh,1
1407,últimamente,1
1408,seco,1
1409,paoacp,3
1410,prefieren,1
1411,xbox,1
1412,helado,1
1413,calor,1
1414,caería,1
1415,bañarse,1
1416,escuchar,1
1417,música,1
1418,ignorancia,1
1419,zzzzzzzzzzz,1
1420,ale,2
1421,kmas,2
1422,cantar,1
1423,competición,1
1424,sentimos,1
1425,muestra,1
1426,tiembla,1
1427,pulso,1
1428,decir,1
1429,brother,1
1430,ido,1
1431,significa,1
1432,futboltotaldirectvgoljames,1
1433,doy,1
1434,puntos,1
1435,acompañar,1
1436,jugada,1
1437,cuanto,1
1438,importancia,1
1439,obviamente,1
1440,jahahjjjajkjssjh,1
1441,qq,1
1442,tweetsito,1
1443,rumba,1
1444,adjkansksd,1
1445,ipad,1
1446,mama,1
1447,sobrevivido,1
1448,amen,1
1449,joseantonio,1
1450,hara,1
1451,aseguro,1
1452,salorondon,1
1453,quédate,1
1454,busque,1
1455,arreglar,1
1456,escriba,1
1457,peleando,1
1458,agregenme,1
1459,agrego,1
1460,mia,1
1461,enanalml,2
1462,tenia,2
1463,puedes,1
1464,intentarlo,1
1465,actualizaciones,1
1466,disfruto,1
1467,marcan,1
1468,visça,1
1469,its,1
1470,twuittero,1
1471,cantv,1
1472,efectos,1
1473,drogas,1
1474,yquemerlis,2
1475,¿como,2
1476,extrañar,2
1477,liceo,2
1478,¿quien,2
1479,hizo,2
1480,daño,2
1481,davdisaac,1
1482,jsjajaja,1
1483,entenderás,1
1484,espero,1
1485,tridente,1
1486,titular,1
1487,barca,1
1488,canalbarca,1
1489,listo,1
1490,gamper,1
1491,trabajando,1
1492,laquetemueveel,1
1493,tiren,1
1494,faveen,1
1495,diplo,1
1496,random,1
1497,white,1
1498,dude,1
1499,be,1
1500,on,1
1501,kiis,1
1502,fm,1
1503,mix,1
1504,efecto,1
1505,alcohol,1
1506,pegando,1
1507,levantarme,1
1508,domingos,1
1509,ladillo,1
1510,demasiado,1
1511,anís,1
1512,pones,1
1513,lugar,1
1514,suarez,1
1515,amiga,1
1516,traciona,1
1517,nestea,1
1518,indisciplinad,1
1519,¿nestea,1
1520,durazno,1
1521,coca,1
1522,cola,1
1523,sábado,1
1524,libertadores,1
1525,magia,1
1526,futbolistico,1
1527,jahjshjjhsjsjshjhjsj,1
1528,contextualizado,1
1529,mamagueva,1
1530,seaasjfashfdajshfasdjasfasdjasd,1
1531,tweetdeck,1
1532,actualiza,1
1533,descarga,1
1534,webo,1
1535,flaco,1
1536,lento,1
1537,descargas,1
1538,playstation,1
1539,store,1
1540,consume,1
1541,¿cuál,1
1542,fruta,1
1543,deliciosa,1
1544,piña,1
1545,ask,1
1546,maldigan,1
1547,poner,1
1548,suene,1
1549,tucacas,1
