,word,count
1047,precovid,1
1048,taco,2
1049,lubutin,1
1050,rodriguezdan,1
1051,tomando,1
1052,abi,2
1053,diciembre,1
1054,octubre,2
1055,cumples,1
1056,diles,4
1057,moché,1
1058,ceja,2
1059,cumpleaños,1
1060,acto,1
1061,homofobia,1
1062,odio,2
1063,lovevictorhulu,1
1064,manía,1
1065,mocharme,1
1066,sunndeyy,2
1067,cuidado,2
1068,casas,2
1069,expropian,1
1070,albertowillixms,3
1071,juzgando,1
1072,acaban,1
1073,decir,2
1074,parezco,1
1075,brent,1
1076,rivera,1
1077,cansadito,1
1078,mimos,1
1079,bored,1
1080,session,1
1081,besame,1
1082,tenerte,1
1083,di,1
1084,invitaciones,1
1085,amigos,2
1086,problema,1
1087,olvidaron,1
1088,buen,1
1089,gusto,2
1090,ganando,2
1091,nuevo,5
1092,llegara,1
1093,idiota,1
1094,obviamente,6
1095,escucha,2
1096,solar,2
1097,power,2
1098,sol,1
1099,gota,1
1100,muero,2
1101,perreando,1
1102,perro,2
1103,hermano,1
1104,mayor,1
1105,frío,1
1106,juro,1
1107,llorando,3
1108,bye,3
1109,shi,1
1110,hulu,2
1111,camila,2
1112,lees,1
1113,mentira,1
1114,despierto,1
1115,temprano,2
1116,iban,2
1117,toda,1
1118,completa,1
1119,love,5
1120,familia,2
1121,duerme,2
1122,olvidé,1
1123,derivar,1
1124,i’m,2
1125,dumb,1
1126,saquen,1
1127,safaero,8
1128,llegue,2
1129,haciendo,1
1130,tw,1
1131,países,1
1132,drought,1
1133,very,1
1134,worst…,1
1135,aprovechando,2
1136,lluvioso,1
1137,miosunaescons,6
1138,estabilice,1
1139,trabajo,1
1140,estudios,1
1141,procedo,1
1142,fitness,1
1143,carlosantoniohq,8
1144,fabriziohno,3
1145,fabrizio,1
1146,jshdksks,2
1147,llevó,1
1148,she,1
1149,are,1
1150,castaways,1
1151,ahoy,1
1152,then”,1
1153,blink,1
1154,three,1
1155,times,1
1156,when,5
1157,feel,5
1158,kicking,1
1159,leyendas,1
1160,juntas,1
1161,jshdksjsb,1
1162,sunflora,1
1163,clase,3
1164,grupitodeapoyoacademico,1
1165,volsito,2
1166,bello,1
1167,bésame,1
1168,dream,1
1169,girl,3
1170,siiii,2
1171,apple,1
1172,music,1
1173,saca,1
1174,después,3
1175,releases,1
1176,anunciados,1
1177,amooooo,1
1178,fiesta,1
1179,cáncer,5
1180,siga,1
1181,caminando,1
1182,mirey,1
1183,recordaba,1
1184,paso,2
1185,suficiente,2
1186,descansar,1
1187,uhmmm,1
1188,vemos,1
1189,peliculita,1
1190,ahorita,2
1191,alejandro,1
1192,sqttvs,1
1193,hermosa,1
1194,dolorosa,1
1195,besto,1
1196,recommendations,1
1197,confirma,1
1198,acostaba,1
1199,descansar🥲,1
1200,yarita,4
1201,paulsan,3
1202,lléguense,1
1203,incluyen,1
1204,besos,2
1205,😳👌🏼,1
1206,vergacion,2
1207,guayanabbq,7
1208,culantro,1
1209,theerikiu,2
1210,mente,3
1211,tiburón,1
1212,mira,1
1213,salvan,1
1214,ok,9
1215,monetaria,1
1216,tal,5
1217,equivoca,1
1218,pues,2
1219,nace,1
1220,aprendido,1
1221,diferencia,1
